dataset,tree_id,species,genus,latitude,longitude
BioDiv-3DTrees,SEW33_G_26,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_G_260,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_G_261,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_G_262,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_G_263,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_G_265,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_G_266,Pinus sylvestris,Pinus,,
BioDiv-3DTrees,SEW33_G_267,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_G_268,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_G_270,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_G_271,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_G_272,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_G_273,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_G_274,Pinus sylvestris,Pinus,,
BioDiv-3DTrees,SEW33_G_275,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_G_277,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_G_278,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_G_282,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_G_283,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_G_285,Pinus sylvestris,Pinus,,
BioDiv-3DTrees,SEW33_G_290,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_G_37,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_G_38,Pinus sylvestris,Pinus,,
BioDiv-3DTrees,SEW33_G_43,Pinus sylvestris,Pinus,,
BioDiv-3DTrees,SEW33_G_46,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_G_57,Pinus sylvestris,Pinus,,
BioDiv-3DTrees,SEW33_G_68,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_G_75,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_G_78,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_G_80,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_G_83,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_G_85,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_G_86,Pinus sylvestris,Pinus,,
BioDiv-3DTrees,SEW33_G_88,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_G_92,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_G_96,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_G_97,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_G_99,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_101,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_102,Pinus sylvestris,Pinus,,
BioDiv-3DTrees,SEW33_GD_104,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_105,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_107,Pinus sylvestris,Pinus,,
BioDiv-3DTrees,SEW33_GD_108,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_109,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_110,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_111,Pinus sylvestris,Pinus,,
BioDiv-3DTrees,SEW33_GD_116,Pinus sylvestris,Pinus,,
BioDiv-3DTrees,SEW33_GD_118,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_119,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_123,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_124,Betula spec,Betula,,
BioDiv-3DTrees,SEW33_GD_126,Pinus sylvestris,Pinus,,
BioDiv-3DTrees,SEW33_GD_128,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_129,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_130,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_131,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_132,Pinus sylvestris,Pinus,,
BioDiv-3DTrees,SEW33_GD_135,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_136,Pinus sylvestris,Pinus,,
BioDiv-3DTrees,SEW33_GD_137,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_140,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_147,Pinus sylvestris,Pinus,,
BioDiv-3DTrees,SEW33_GD_151,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_152,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_157,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_160,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_163,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_169,Pinus sylvestris,Pinus,,
BioDiv-3DTrees,SEW33_GD_17,Pinus sylvestris,Pinus,,
BioDiv-3DTrees,SEW33_GD_170,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_172,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_176,Pinus sylvestris,Pinus,,
BioDiv-3DTrees,SEW33_GD_177,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_180,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_181,Pinus sylvestris,Pinus,,
BioDiv-3DTrees,SEW33_GD_183,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_184,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_187,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_188,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_189,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_192,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_194,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_195,Pinus sylvestris,Pinus,,
BioDiv-3DTrees,SEW33_GD_196,Pinus sylvestris,Pinus,,
BioDiv-3DTrees,SEW33_GD_198,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_200,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_202,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_204,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_205,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_210,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_211,Picea abies,Picea,,
BioDiv-3DTrees,SEW33_GD_212,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_215,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_220,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_221,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_222,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_223,Pinus sylvestris,Pinus,,
BioDiv-3DTrees,SEW33_GD_224,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_226,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_227,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_229,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_230,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_231,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_233,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_234,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_235,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_236,Pinus sylvestris,Pinus,,
BioDiv-3DTrees,SEW33_GD_237,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_239,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_24,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_240,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_241,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_242,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_243,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_244,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_247,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_249,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_251,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_252,Pinus sylvestris,Pinus,,
BioDiv-3DTrees,SEW33_GD_253,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_254,Pinus sylvestris,Pinus,,
BioDiv-3DTrees,SEW33_GD_257,Pinus sylvestris,Pinus,,
BioDiv-3DTrees,SEW33_GD_258,Pinus sylvestris,Pinus,,
BioDiv-3DTrees,SEW33_GD_262,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_263,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_264,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_266,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_27,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_270,Pinus sylvestris,Pinus,,
BioDiv-3DTrees,SEW33_GD_271,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_272,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_274,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_278,Pinus sylvestris,Pinus,,
BioDiv-3DTrees,SEW33_GD_280,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_281,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_30,Pinus sylvestris,Pinus,,
BioDiv-3DTrees,SEW33_GD_31,Prunus avium,Prunus,,
BioDiv-3DTrees,SEW33_GD_33,Pinus sylvestris,Pinus,,
BioDiv-3DTrees,SEW33_GD_34,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_36,Pinus sylvestris,Pinus,,
BioDiv-3DTrees,SEW33_GD_38,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_40,Pinus sylvestris,Pinus,,
BioDiv-3DTrees,SEW33_GD_41,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_43,Pinus sylvestris,Pinus,,
BioDiv-3DTrees,SEW33_GD_44,Pinus sylvestris,Pinus,,
BioDiv-3DTrees,SEW33_GD_45,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_50,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_52,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_55,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_56,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_57,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_60,Pinus sylvestris,Pinus,,
BioDiv-3DTrees,SEW33_GD_62,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_63,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_65,Pinus sylvestris,Pinus,,
BioDiv-3DTrees,SEW33_GD_66,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_67,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_69,Pinus sylvestris,Pinus,,
BioDiv-3DTrees,SEW33_GD_70,Pinus sylvestris,Pinus,,
BioDiv-3DTrees,SEW33_GD_71,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_74,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_75,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_76,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_79,Pinus sylvestris,Pinus,,
BioDiv-3DTrees,SEW33_GD_80,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_82,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_83,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_84,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_86,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_89,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW33_GD_93,Pinus sylvestris,Pinus,,
BioDiv-3DTrees,SEW33_GD_94,Pinus sylvestris,Pinus,,
BioDiv-3DTrees,SEW33_GD_95,Pinus sylvestris,Pinus,,
BioDiv-3DTrees,SEW35_G_10,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_G_11,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_G_13,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_G_15,Pinus sylvestris,Pinus,,
BioDiv-3DTrees,SEW35_G_18,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_G_19,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_G_24,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_G_26,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_G_27,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_G_30,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_G_31,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_G_34,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_G_35,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_G_40,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_G_45,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_G_46,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_G_47,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_G_48,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_G_50,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_G_53,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_G_55,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_G_56,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_G_58,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_G_6,Quercus spec,Quercus,,
BioDiv-3DTrees,SEW35_G_60,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_G_64,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_G_65,Quercus spec,Quercus,,
BioDiv-3DTrees,SEW35_G_73,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_G_77,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_G_8,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_G_9,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_GD_10,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_GD_16,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_GD_18,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_GD_21,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_GD_22,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_GD_25,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_GD_26,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_GD_29,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_GD_30,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_GD_31,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_GD_32,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_GD_33,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_GD_35,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_GD_36,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_GD_37,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_GD_39,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_GD_44,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_GD_51,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_GD_53,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_GD_55,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_GD_57,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW35_GD_9,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_G_104,Quercus spec,Quercus,,
BioDiv-3DTrees,SEW49_G_17,Quercus spec,Quercus,,
BioDiv-3DTrees,SEW49_G_18,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_G_19,Quercus spec,Quercus,,
BioDiv-3DTrees,SEW49_G_23,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_G_25,Quercus spec,Quercus,,
BioDiv-3DTrees,SEW49_G_27,Quercus spec,Quercus,,
BioDiv-3DTrees,SEW49_G_29,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_G_35,Quercus spec,Quercus,,
BioDiv-3DTrees,SEW49_G_39,Quercus spec,Quercus,,
BioDiv-3DTrees,SEW49_G_40,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_G_41,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_G_49,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_G_50,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_G_51,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_G_57,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_G_62,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_G_63,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_G_71,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_G_78,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_G_79,Quercus spec,Quercus,,
BioDiv-3DTrees,SEW49_G_84,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_G_85,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_G_87,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_G_89,Quercus spec,Quercus,,
BioDiv-3DTrees,SEW49_G_95,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_G_96,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_GD_10,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_GD_11,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_GD_12,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_GD_14,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_GD_16,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_GD_17,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_GD_18,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_GD_21,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_GD_23,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_GD_24,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_GD_31,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_GD_32,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_GD_35,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_GD_37,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_GD_38,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_GD_39,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_GD_42,Pseudotsuga menziesii,Pseudotsuga,,
BioDiv-3DTrees,SEW49_GD_43,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_GD_45,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_GD_46,Tilia spec,Tilia,,
BioDiv-3DTrees,SEW49_GD_48,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_GD_50,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_GD_52,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_GD_53,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_GD_55,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_GD_56,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_GD_58,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_GD_61,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_GD_62,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_GD_63,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_GD_65,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_GD_66,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_GD_70,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_GD_71,Pseudotsuga menziesii,Pseudotsuga,,
BioDiv-3DTrees,SEW49_GD_72,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_GD_73,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_GD_75,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_GD_8,Fagus sylvatica,Fagus,,
BioDiv-3DTrees,SEW49_GD_9,Fagus sylvatica,Fagus,,
CULS,plot1_1101,Pinus sylvestris,Pinus,50.562092958213455,14.726130028249168
CULS,plot1_1102,Pinus sylvestris,Pinus,50.56203145292201,14.726058738531757
CULS,plot1_1103,Pinus sylvestris,Pinus,50.56195108399926,14.726118642714251
CULS,plot1_1104,Pinus sylvestris,Pinus,50.56189083065748,14.7259825175205
CULS,plot1_1106,Pinus sylvestris,Pinus,50.56198117673821,14.725873931012996
CULS,plot1_1108,Pinus sylvestris,Pinus,50.56207347682851,14.725947479694272
CULS,plot2_2101,Pinus sylvestris,Pinus,50.56247040091711,14.726151051980022
CULS,plot2_2102,Pinus sylvestris,Pinus,50.56241676785236,14.726146924720718
CULS,plot2_2103,Pinus sylvestris,Pinus,50.56243008722278,14.72607691067634
CULS,plot2_2104,Pinus sylvestris,Pinus,50.562397602534816,14.726097278007574
CULS,plot2_2105,Pinus sylvestris,Pinus,50.56236426152071,14.726167402934657
CULS,plot2_2106,Pinus sylvestris,Pinus,50.56235712605924,14.726061692086589
CULS,plot2_2107,Pinus sylvestris,Pinus,50.56233141528673,14.726106886364132
CULS,plot2_2108,Pinus sylvestris,Pinus,50.562303778826845,14.726118551213132
CULS,plot2_2109,Pinus sylvestris,Pinus,50.56227835909233,14.726102577972426
CULS,plot2_2110,Pinus sylvestris,Pinus,50.56231860933543,14.72599671973897
CULS,plot2_2111,Pinus sylvestris,Pinus,50.56233894954163,14.725934799177434
CULS,plot2_2112,Pinus sylvestris,Pinus,50.5623458878133,14.725879321444944
CULS,plot2_2113,Pinus sylvestris,Pinus,50.562379366402354,14.725839001238194
CULS,plot2_2114,Pinus sylvestris,Pinus,50.562402645671646,14.72587262237211
CULS,plot2_2115,Pinus sylvestris,Pinus,50.56242442115127,14.725903106254313
CULS,plot2_2116,Pinus sylvestris,Pinus,50.56245947319921,14.72590212495014
CULS,plot2_2117,Pinus sylvestris,Pinus,50.56243817410697,14.726005189456338
CULS,plot2_2118,Pinus sylvestris,Pinus,50.56251214167919,14.725898168759096
CULS,plot2_2119,Pinus sylvestris,Pinus,50.56248146811334,14.726010590688706
CULS,plot2_2120,Pinus sylvestris,Pinus,50.562467036175775,14.726095699144636
CULS,plot3_3101,Pinus sylvestris,Pinus,50.56293236205771,14.726264332767109
CULS,plot3_3102,Pinus sylvestris,Pinus,50.56288666983891,14.726291119299535
CULS,plot3_3103,Pinus sylvestris,Pinus,50.56288279212113,14.72620894386366
CULS,plot3_3104,Pinus sylvestris,Pinus,50.56281831050006,14.72621016384072
CULS,plot3_3105,Pinus sylvestris,Pinus,50.56280567257314,14.726266837767636
CULS,plot3_3106,Pinus sylvestris,Pinus,50.562784616849896,14.72623978699077
CULS,plot3_3107,Pinus sylvestris,Pinus,50.56275569914016,14.726238636317175
CULS,plot3_3108,Pinus sylvestris,Pinus,50.562755609806814,14.726087906230031
CULS,plot3_3109,Pinus sylvestris,Pinus,50.56283995863329,14.726145817451888
CULS,plot3_3110,Pinus sylvestris,Pinus,50.56279475909528,14.726044374990392
CULS,plot3_3111,Pinus sylvestris,Pinus,50.56282174410564,14.726026471889451
CULS,plot3_3112,Pinus sylvestris,Pinus,50.5628007184273,14.725951604929428
CULS,plot3_3113,Pinus sylvestris,Pinus,50.56284250812718,14.725982754162215
CULS,plot3_3114,Pinus sylvestris,Pinus,50.56285646426369,14.726066111051656
CULS,plot3_3115,Pinus sylvestris,Pinus,50.562887789275685,14.726032143263811
CULS,plot3_3116,Pinus sylvestris,Pinus,50.56292094770128,14.726012770208794
CULS,plot3_3117,Pinus sylvestris,Pinus,50.56292259685286,14.726096897941286
CULS,plot3_3118,Pinus sylvestris,Pinus,50.56298271570565,14.726013907082796
CULS,plot3_3119,Pinus sylvestris,Pinus,50.56297950938714,14.726070780700686
CULS,plot3_3120,Pinus sylvestris,Pinus,50.56291733959161,14.726154229339546
CULS,plot3_3121,Pinus sylvestris,Pinus,50.56287053341253,14.726111062176422
Frey 2022,B1T1,Abies alba,Abies,47.8467126375964,7.709723407732409
Frey 2022,B1T2,Abies alba,Abies,47.84718498300781,7.7103467569807265
Frey 2022,B1T3,Abies alba,Abies,47.84587570790564,7.710376962397003
Frey 2022,B2T1,Abies alba,Abies,47.81939789044716,7.751713656623769
Frey 2022,B2T2,Abies alba,Abies,47.81934099466497,7.751428578914878
Frey 2022,B2T3,Abies alba,Abies,47.81918023009062,7.751316175356837
Frey 2022,B3T1,Abies alba,Abies,47.82452592200728,7.763219167481305
Frey 2022,B3T2,Abies alba,Abies,47.82479306673724,7.763756437160294
Frey 2022,B3T3,Abies alba,Abies,47.8253293439297,7.764306289537509
Frey 2022,B4T1,Abies alba,Abies,47.7893190480744,7.691230216798955
Frey 2022,B4T2,Abies alba,Abies,47.78940314930812,7.691192736526687
Frey 2022,B4T3,Abies alba,Abies,47.78984689457191,7.691180287748163
Frey 2022,B5T1,Abies alba,Abies,47.79143249864253,7.755194761695877
Frey 2022,B5T2,Abies alba,Abies,47.791559563771095,7.755772008115871
Frey 2022,B5T3,Abies alba,Abies,47.791153556637234,7.755989815550357
Frey 2022,K1T1,Abies alba,Abies,48.0829396022873,7.96341287795652
Frey 2022,K1T2,Abies alba,Abies,48.08292164462011,7.96314241952569
Frey 2022,K1T3,Abies alba,Abies,48.08286109635839,7.96325856085214
