sample_name,fold,district,genus,true_label,pred_label,correct,ptv3_attr,ae_attr,relative_ae,confidence
Pinus_3013,4,Piensk,Pinus,7,7,1,4.064263343811035,6.917581081390381,0.6299106786849604,0.9999788999557495
Pinus_3014,4,Piensk,Pinus,7,7,1,7.061108112335205,7.420565605163574,0.5124107713511666,0.9999988079071045
Pinus_3015,4,Piensk,Pinus,7,7,1,6.462618350982666,7.433213233947754,0.5349239578190911,0.9999979734420776
Pinus_3016,4,Piensk,Pinus,7,7,1,3.400560140609741,6.777205467224121,0.6658834288096444,0.9999572038650513
Pinus_3017,4,Piensk,Pinus,7,7,1,4.625812530517578,7.000170707702637,0.6021142950446166,0.9999775886535645
Pinus_3018,4,Piensk,Pinus,7,7,1,8.006852149963379,7.399397850036621,0.48028545851415927,0.9999995231628418
Pinus_3019,4,Piensk,Pinus,7,7,1,5.213017463684082,7.0461344718933105,0.5747652450327342,0.9999916553497314
Pinus_3020,4,Piensk,Pinus,7,7,1,4.8988752365112305,7.689835548400879,0.6108517125922716,0.9999916553497314
Pinus_3021,4,Piensk,Pinus,7,7,1,3.573265314102173,7.0522966384887695,0.6637104619329831,0.9999772310256958
Pinus_3022,4,Piensk,Pinus,7,7,1,6.993685245513916,7.605249881744385,0.5209455217274608,0.9999992847442627
Pinus_3023,4,Piensk,Pinus,7,7,1,5.223764419555664,7.230253219604492,0.5805558835137886,0.9999850988388062
Pinus_3024,4,Piensk,Pinus,7,7,1,5.3376007080078125,7.03703498840332,0.5686660323065128,0.9999916553497314
Pinus_3025,4,Piensk,Pinus,7,7,1,2.6944680213928223,6.699113845825195,0.7131586154662005,0.9997720122337341
Pinus_3026,4,Piensk,Pinus,7,7,1,5.907957077026367,7.333914756774902,0.5538427529947757,0.9999934434890747
Pinus_3027,4,Piensk,Pinus,7,7,1,6.005702972412109,7.331934452056885,0.549717630883313,0.9999977350234985
Pinus_3028,4,Piensk,Pinus,7,7,1,6.776397705078125,7.213974952697754,0.5156385125689862,0.999998927116394
Pinus_3029,4,Piensk,Pinus,7,7,1,1.373654842376709,6.367018699645996,0.8225406557782351,0.9874444007873535
Pinus_3030,4,Piensk,Pinus,7,7,1,6.155961990356445,7.165295600891113,0.5378843210884287,0.9999982118606567
Pinus_3031,4,Piensk,Pinus,7,7,1,2.678819179534912,6.679117679595947,0.7137382708392096,0.9995805621147156
Pinus_3032,4,Piensk,Pinus,7,7,1,6.542998790740967,7.352179527282715,0.529117320679138,0.9999992847442627
Pinus_3033,4,Piensk,Pinus,7,7,1,4.085248947143555,7.075101852416992,0.6339497721125473,0.9999563694000244
Pinus_3034,4,Piensk,Pinus,7,7,1,8.937153816223145,7.464961051940918,0.45512186125942394,0.9999998807907104
Pinus_3035,4,Piensk,Pinus,7,7,1,3.852206230163574,6.7783613204956055,0.6376292970076654,0.9999687671661377
Pinus_3036,4,Piensk,Pinus,7,7,1,3.7353484630584717,6.872496128082275,0.6478692313557478,0.9999674558639526
Pinus_3037,4,Piensk,Pinus,7,7,1,7.063968658447266,7.4198198318481445,0.5122844642268016,0.9999980926513672
Pinus_3038,4,Piensk,Pinus,7,7,1,4.979615211486816,7.04647159576416,0.5859322074455888,0.9999909400939941
Pinus_3039,4,Piensk,Pinus,7,7,1,8.815357208251953,7.4427690505981445,0.45778762740071616,0.9999998807907104
Pinus_3040,4,Piensk,Pinus,7,7,1,8.348772048950195,7.433471202850342,0.471002194019045,0.9999997615814209
Pinus_3041,4,Piensk,Pinus,7,7,1,7.429203033447266,7.593629837036133,0.505472562828096,0.9999994039535522
Pinus_3042,4,Piensk,Pinus,7,7,1,1.7283244132995605,6.57919979095459,0.7919567396103304,0.9977383613586426
Pinus_3043,4,Piensk,Pinus,7,7,1,4.671139717102051,6.996751308441162,0.5996586090088918,0.9999831914901733
Pinus_3044,4,Piensk,Pinus,7,7,1,5.450737953186035,7.286476135253906,0.5720619971478972,0.999996542930603
Pinus_3045,4,Piensk,Pinus,7,7,1,9.302373886108398,7.394234657287598,0.4428584783335327,0.9999998807907104
Pinus_3046,4,Piensk,Pinus,7,7,1,4.844091415405273,7.089417457580566,0.5940765224290635,0.9999868869781494
Pinus_3047,4,Piensk,Pinus,7,7,1,4.448250770568848,7.198191165924072,0.618059249253516,0.9999806880950928
Pinus_3048,4,Piensk,Pinus,7,7,1,6.661460876464844,7.50532865524292,0.5297833099833129,0.9999988079071045
Pinus_3049,4,Piensk,Pinus,7,7,1,5.968536376953125,7.155487537384033,0.5452205496299739,0.9999959468841553
Pinus_3050,4,Piensk,Pinus,7,7,1,7.45524787902832,7.252194404602051,0.49309691378105186,0.9999995231628418
Pinus_3051,4,Piensk,Pinus,7,7,1,6.778887748718262,7.342866897583008,0.5199684512509603,0.999998927116394
Pinus_3052,4,Piensk,Pinus,7,7,1,2.6595773696899414,6.713117599487305,0.7162419788973646,0.9999369382858276
Pinus_3053,4,Piensk,Pinus,7,7,1,4.816431045532227,6.945960521697998,0.5905228095912118,0.9999922513961792
Pinus_3054,4,Piensk,Pinus,7,7,1,6.492757320404053,7.287167072296143,0.5288248947772319,0.9999978542327881
Pinus_3055,4,Piensk,Pinus,7,7,1,6.964425086975098,7.268983840942383,0.5106987280874066,0.999997615814209
Pinus_3056,4,Piensk,Pinus,7,7,1,8.51777458190918,7.6301069259643555,0.47251442348761674,0.9999997615814209
Pinus_3057,4,Piensk,Pinus,7,7,1,3.0530433654785156,7.040260314941406,0.6975179317772516,0.9998944997787476
Pinus_3058,4,Piensk,Pinus,7,7,1,6.410859107971191,7.251351356506348,0.5307597456540903,0.9999982118606567
Pinus_3059,4,Piensk,Pinus,7,7,1,6.175464630126953,7.0098161697387695,0.5316395055078206,0.9999977350234985
Pinus_3060,4,Piensk,Pinus,7,7,1,7.531982898712158,7.586406230926514,0.5017999047951366,0.9999995231628418
Pinus_3061,4,Piensk,Pinus,7,7,1,8.360456466674805,7.411481857299805,0.46991572629564504,0.9999995231628418
Pinus_3062,4,Piensk,Pinus,7,7,1,4.681427955627441,6.936329364776611,0.5970454682009934,0.9999769926071167
Pinus_3063,4,Piensk,Pinus,7,7,1,4.5643720626831055,6.932917594909668,0.603004516312342,0.9999812841415405
Pinus_3064,4,Piensk,Pinus,7,7,1,5.535392761230469,7.1980791091918945,0.5652880201713798,0.9999935626983643
Pinus_3065,4,Piensk,Pinus,7,7,1,4.82393741607666,7.7037458419799805,0.6149377883477593,0.9999797344207764
Pinus_3066,4,Piensk,Pinus,7,7,1,5.391881942749023,7.586819171905518,0.584559201960008,0.9999945163726807
Pinus_3067,4,Piensk,Pinus,7,7,1,7.303815841674805,7.7559051513671875,0.5150098829719708,0.9999995231628418
Pinus_3068,4,Piensk,Pinus,7,7,1,5.213254928588867,8.036262512207031,0.6065324674691676,0.9999977350234985
Pinus_3069,4,Piensk,Pinus,7,7,1,5.369399547576904,7.79937744140625,0.5922628534152025,0.9999963045120239
Pinus_3070,4,Piensk,Pinus,7,7,1,6.798489093780518,7.538081645965576,0.5257939138687735,0.9999995231628418
Pinus_3071,4,Piensk,Pinus,7,7,1,6.997735023498535,7.82296085357666,0.5278403195897766,0.9999992847442627
Pinus_3072,4,Piensk,Pinus,7,7,1,7.091825485229492,7.9799909591674805,0.5294644466586136,0.9999994039535522
Pinus_3073,4,Piensk,Pinus,7,7,1,6.418791770935059,7.60828971862793,0.5424000508491352,0.9999959468841553
Pinus_3074,4,Piensk,Pinus,7,7,1,6.667802333831787,7.762571334838867,0.5379328011659615,0.9999980926513672
Pinus_3075,4,Piensk,Pinus,7,7,1,8.184164047241211,7.73032283782959,0.4857412550463003,0.9999994039535522
Pinus_3076,4,Piensk,Pinus,7,7,1,9.462372779846191,7.900033950805664,0.4550079991104427,1.0
Pinus_3077,4,Piensk,Pinus,7,7,1,5.949817180633545,7.595887184143066,0.560759852273709,0.999998927116394
Pinus_3078,4,Piensk,Pinus,7,7,1,3.675855875015259,7.165447235107422,0.6609396634070256,0.9999773502349854
Pinus_3079,4,Piensk,Pinus,7,7,1,6.557552337646484,7.833592891693115,0.5443342250677329,0.9999971389770508
Pinus_3080,4,Piensk,Pinus,7,7,1,3.72033953666687,7.5947980880737305,0.6712068675820257,0.9999933242797852
Pinus_3081,4,Piensk,Pinus,7,7,1,6.928434371948242,7.714925765991211,0.5268548808503368,0.9999992847442627
Pinus_3082,4,Piensk,Pinus,7,7,1,7.4815592765808105,7.953315258026123,0.5152821446679703,0.9999996423721313
Pinus_3083,4,Piensk,Pinus,7,7,1,4.702138423919678,7.577997207641602,0.6170939335551301,0.999984860420227
Pinus_3084,4,Piensk,Pinus,7,7,1,8.096044540405273,7.8588385581970215,0.49256635129841975,0.9999994039535522
Pinus_3085,4,Piensk,Pinus,7,7,1,6.952600002288818,7.736406326293945,0.5266800318530175,0.9999985694885254
Pinus_3086,4,Piensk,Pinus,7,7,1,6.564092636108398,7.6779327392578125,0.5391039919888744,0.9999982118606567
Pinus_3087,4,Piensk,Pinus,7,7,1,2.4917044639587402,6.943753242492676,0.7359211869908261,0.9999363422393799
Pinus_3088,4,Piensk,Pinus,7,7,1,3.7560791969299316,7.51533317565918,0.6667605549831601,0.9998089671134949
Pinus_3089,4,Piensk,Pinus,7,7,1,4.814225673675537,7.536246299743652,0.6101990523002884,0.9999945163726807
Pinus_3090,4,Piensk,Pinus,7,7,1,5.758524417877197,7.603777885437012,0.5690469880972983,0.9999983310699463
Pinus_3091,4,Piensk,Pinus,7,7,1,7.653979301452637,7.690898418426514,0.501202978206271,0.9999990463256836
Pinus_3092,4,Piensk,Pinus,7,7,1,5.385133266448975,7.716031551361084,0.5889576730598898,0.9999959468841553
Pinus_3093,4,Piensk,Pinus,7,7,1,6.313582897186279,7.83662748336792,0.5538170293636882,0.9999988079071045
Pinus_3094,4,Piensk,Pinus,7,7,1,3.3823418617248535,7.34194803237915,0.6846092466755781,0.999618649482727
Pinus_3095,4,Piensk,Pinus,7,7,1,1.887709617614746,7.234225273132324,0.7930582000250685,0.9928174018859863
Pinus_3096,4,Piensk,Pinus,7,7,1,3.7931504249572754,7.49281120300293,0.6639054290066824,0.9998899698257446
Pinus_3097,4,Piensk,Pinus,7,7,1,6.5813307762146,7.565652370452881,0.5347890986133806,0.9999994039535522
Pinus_3098,4,Piensk,Pinus,7,7,1,3.7248117923736572,7.685309410095215,0.673551951551293,0.999909520149231
Pinus_3099,4,Piensk,Pinus,7,7,1,4.412786960601807,7.395379543304443,0.6262936362385343,0.9999951124191284
Pinus_3100,4,Piensk,Pinus,7,7,1,4.515742778778076,7.425888538360596,0.6218487520615752,0.9999830722808838
Pinus_3101,4,Piensk,Pinus,7,7,1,2.909170150756836,7.725960731506348,0.7264565720697249,0.9999796152114868
Pinus_3102,4,Piensk,Pinus,7,7,1,9.71308708190918,7.883610725402832,0.44801648623225004,1.0
Pinus_3103,4,Piensk,Pinus,7,7,1,7.437801361083984,7.777963638305664,0.5111779548058137,0.9999992847442627
Pinus_3104,4,Piensk,Pinus,7,7,1,5.560720920562744,7.472284317016602,0.5733354798122596,0.9999978542327881
Pinus_3105,4,Piensk,Pinus,7,7,1,4.1878662109375,7.485807418823242,0.6412554993251179,0.999993085861206
Pinus_3106,4,Piensk,Pinus,7,7,1,4.22273588180542,7.156598091125488,0.6289118591527801,0.9999936819076538
Pinus_3107,4,Piensk,Pinus,7,7,1,4.4905595779418945,7.667370319366455,0.630647682444481,0.9999967813491821
Pinus_3108,4,Piensk,Pinus,7,7,1,2.8283233642578125,7.176892280578613,0.7173151012601484,0.9999417066574097
Pinus_3109,4,Piensk,Pinus,7,7,1,5.480998516082764,7.509271144866943,0.5780689188970429,0.9999936819076538
Pinus_3110,4,Piensk,Pinus,7,7,1,7.008482933044434,8.02969741821289,0.5339540572940393,0.9999990463256836
Pinus_3111,4,Piensk,Pinus,7,7,1,4.684529781341553,7.682585716247559,0.6212107998452121,0.9999780654907227
Pinus_3112,4,Piensk,Pinus,7,7,1,6.1973748207092285,7.691926002502441,0.5538022464103984,0.9999972581863403
Pinus_3113,4,Piensk,Pinus,7,7,1,3.0186800956726074,7.471673488616943,0.7122422920695606,0.9999423027038574
Pinus_3114,4,Piensk,Pinus,7,7,1,4.5581769943237305,7.333065032958984,0.6166778045529274,0.9999959468841553
Pinus_3115,4,Piensk,Pinus,7,7,1,4.057826042175293,7.155611991882324,0.6381282853454856,0.9999799728393555
Pinus_3116,4,Piensk,Pinus,7,7,1,5.111250877380371,7.429443359375,0.5924267997600854,0.9999943971633911
Pinus_3117,4,Piensk,Pinus,7,7,1,4.840293884277344,5.366747856140137,0.5257887630292714,0.999940037727356
Pinus_3118,4,Piensk,Pinus,7,7,1,8.268694877624512,5.443436622619629,0.3969796102489911,0.9999994039535522
Pinus_3119,4,Piensk,Pinus,7,7,1,7.46784782409668,5.527883052825928,0.4253614591533706,0.9999985694885254
Pinus_3120,4,Piensk,Pinus,7,7,1,8.660293579101562,5.550055503845215,0.39056433220208164,0.999998927116394
Pinus_3121,4,Piensk,Pinus,7,7,1,5.909767150878906,5.137646675109863,0.4650542426837612,0.9999836683273315
Pinus_3122,4,Piensk,Pinus,7,7,1,8.159725189208984,5.478812217712402,0.4017155249297346,0.9999991655349731
Pinus_3123,4,Piensk,Pinus,7,7,1,8.991434097290039,5.359340667724609,0.37345305405081436,0.999998927116394
Pinus_3124,4,Piensk,Pinus,7,7,1,7.541602611541748,5.553407192230225,0.42408576024049455,0.9999979734420776
Pinus_3125,4,Piensk,Pinus,7,7,1,8.175735473632812,5.867478370666504,0.417815923872026,0.9999983310699463
Pinus_3126,4,Piensk,Pinus,7,7,1,5.326879501342773,5.849978446960449,0.5234009834234794,0.9999001026153564
Pinus_3127,4,Piensk,Pinus,7,7,1,8.675874710083008,5.3993730545043945,0.3836076736249618,0.9999994039535522
Pinus_3128,4,Piensk,Pinus,7,7,1,1.5259324312210083,4.215055465698242,0.7342038572521816,0.927268922328949
Pinus_3129,4,Piensk,Pinus,7,7,1,9.106690406799316,5.658409595489502,0.3832286669768626,0.9999997615814209
Pinus_3130,4,Piensk,Pinus,7,7,1,8.709875106811523,5.780769348144531,0.3989311422362651,0.9999995231628418
Pinus_3131,4,Piensk,Pinus,7,7,1,9.147342681884766,5.185181140899658,0.36177725579907977,0.9999995231628418
Pinus_3132,4,Piensk,Pinus,7,7,1,7.186557769775391,5.499488353729248,0.4335068859007817,0.999997615814209
Pinus_3133,4,Piensk,Pinus,7,7,1,9.041852951049805,6.52396821975708,0.4191213649429125,0.9999998807907104
Pinus_3134,4,Piensk,Pinus,7,7,1,8.013813018798828,6.697127342224121,0.4552480788662476,0.9999988079071045
Pinus_3135,4,Piensk,Pinus,7,7,1,2.7370645999908447,6.406227111816406,0.7006477871133876,0.9998918771743774
Pinus_3136,4,Piensk,Pinus,7,7,1,5.246222496032715,6.306875228881836,0.5459033908993831,0.999996542930603
Pinus_3137,4,Piensk,Pinus,7,7,1,9.4970064163208,6.694475173950195,0.41345661497945624,0.9999998807907104
Pinus_3138,4,Piensk,Pinus,7,7,1,0.787132978439331,4.358487129211426,0.8470285465226496,0.9727672934532166
Pinus_3139,4,Piensk,Pinus,7,7,1,5.710400104522705,6.459128379821777,0.5307624188417417,0.9999969005584717
Pinus_3140,4,Piensk,Pinus,7,7,1,10.948341369628906,6.75168514251709,0.38145056641974445,1.0
Pinus_3141,4,Piensk,Pinus,7,7,1,5.439479351043701,6.758851528167725,0.5540800286164935,0.9999974966049194
Pinus_3142,4,Piensk,Pinus,7,7,1,5.17717170715332,6.767353057861328,0.566565282866436,0.9999978542327881
Pinus_3143,4,Piensk,Pinus,7,7,1,7.692491054534912,6.976852893829346,0.4756076968153194,0.9999995231628418
Pinus_3144,4,Piensk,Pinus,7,7,1,1.4409465789794922,6.1221923828125,0.8094777057047681,0.9585852026939392
Pinus_3145,4,Piensk,Pinus,7,7,1,9.502313613891602,6.689534664154053,0.41314212838153236,1.0
Pinus_3146,4,Piensk,Pinus,7,7,1,10.656242370605469,6.847489356994629,0.3912016854260516,1.0
Pinus_3147,4,Piensk,Pinus,7,7,1,6.442464828491211,6.784342288970947,0.5129236575080132,0.9999990463256836
Pinus_3148,4,Piensk,Pinus,7,7,1,3.620429515838623,6.5916595458984375,0.64547611165491,0.9999210834503174
Pinus_3149,4,Piensk,Pinus,7,7,1,4.718332767486572,6.646462917327881,0.5848290717940965,0.9999969005584717
Pinus_3150,4,Piensk,Pinus,7,7,1,6.882923126220703,8.258615493774414,0.5454277597267588,0.9999982118606567
Pinus_3151,4,Piensk,Pinus,7,7,1,4.1250457763671875,7.3790740966796875,0.6414288247772791,0.9999445676803589
Pinus_3152,4,Piensk,Pinus,7,7,1,7.192969799041748,8.043102264404297,0.5278986753037284,0.9999983310699463
Pinus_3153,4,Piensk,Pinus,7,7,1,7.573502063751221,8.138750076293945,0.5179874914539574,0.9999992847442627
Pinus_3154,4,Piensk,Pinus,7,7,1,5.896279335021973,7.882717132568359,0.5720820921457183,0.9999951124191284
Pinus_3155,4,Piensk,Pinus,7,7,1,8.572524070739746,8.539374351501465,0.49903138364894034,0.9999996423721313
Pinus_3156,4,Piensk,Pinus,7,7,1,6.851597785949707,7.814484119415283,0.5328269789103252,0.9999960660934448
Pinus_3157,4,Piensk,Pinus,7,7,1,7.292364120483398,8.249752044677734,0.530799792750372,0.999998927116394
Pinus_3158,4,Piensk,Pinus,7,7,1,7.897024631500244,8.03345012664795,0.5042819026781448,0.9999984502792358
Pinus_3159,4,Piensk,Pinus,7,7,1,2.2338027954101562,6.806711673736572,0.7529119818830278,0.9998421669006348
Pinus_3160,4,Piensk,Pinus,7,7,1,6.356315612792969,7.7997307777404785,0.5509822839692414,0.9999974966049194
Pinus_3161,4,Piensk,Pinus,7,7,1,6.865270614624023,8.17369556427002,0.5435011596944822,0.9999970197677612
Pinus_3162,4,Piensk,Pinus,7,7,1,6.319635391235352,7.760782241821289,0.5511755715320205,0.9999914169311523
Pinus_3163,4,Piensk,Pinus,7,7,1,5.141425609588623,7.8879289627075195,0.6053967533760557,0.9999866485595703
Pinus_3164,4,Piensk,Pinus,7,7,1,7.571321487426758,7.976143836975098,0.5130189175804942,0.999997615814209
Pinus_3165,4,Piensk,Pinus,7,7,1,5.2166056632995605,7.7574615478515625,0.5979205607324796,0.9999895095825195
Pinus_3166,4,Piensk,Pinus,7,7,1,2.650412082672119,6.988924026489258,0.7250420506238446,0.9996399879455566
Pinus_3167,4,Piensk,Pinus,7,7,1,5.770711421966553,7.789446830749512,0.5744362772053152,0.9999908208847046
Pinus_3168,4,Piensk,Pinus,7,7,1,6.801262855529785,8.035089492797852,0.5415811985813184,0.9999980926513672
Pinus_3169,4,Piensk,Pinus,7,7,1,6.345323085784912,7.763120651245117,0.5502464191260877,0.9999959468841553
Pinus_3170,4,Piensk,Pinus,7,7,1,8.56077766418457,7.7647929191589355,0.47562153339528035,0.9999988079071045
Pinus_3171,4,Piensk,Pinus,7,7,1,10.240438461303711,7.78615665435791,0.43192608476982913,0.9999997615814209
Pinus_3172,4,Piensk,Pinus,7,7,1,5.0608930587768555,7.66951847076416,0.6024564443138716,0.9999934434890747
Pinus_3173,4,Piensk,Pinus,7,7,1,5.63490104675293,7.499202728271484,0.5709717884841233,0.999981164932251
Pinus_3174,4,Piensk,Pinus,7,7,1,8.477237701416016,7.949899673461914,0.483949180383688,0.9999991655349731
Pinus_3175,4,Piensk,Pinus,7,7,1,5.028337478637695,7.583629131317139,0.6013042501490776,0.9999823570251465
Pinus_3176,4,Piensk,Pinus,7,7,1,7.772668838500977,8.203033447265625,0.5134693483515491,0.9999980926513672
Pinus_3177,4,Piensk,Pinus,7,7,1,4.596771240234375,7.5636396408081055,0.6219888216424975,0.999982476234436
Pinus_3178,4,Piensk,Pinus,7,7,1,5.8085103034973145,7.731149673461914,0.5710002822011925,0.9999922513961792
Pinus_3179,4,Piensk,Pinus,7,2,0,6.893640041351318,4.69840145111084,0.405312683716056,0.7720690369606018
Pinus_3180,4,Piensk,Pinus,7,7,1,6.218940258026123,7.66344690322876,0.5520265937472791,0.9999938011169434
Pinus_3181,4,Piensk,Pinus,7,7,1,9.12414836883545,7.682315349578857,0.45710480644363877,0.9999997615814209
Pinus_3182,4,Piensk,Pinus,7,7,1,7.575827598571777,8.004889488220215,0.5137690029599722,0.9999985694885254
Pinus_3183,4,Piensk,Pinus,7,7,1,5.644070148468018,7.7566914558410645,0.5788246727378997,0.9999884366989136
Pinus_3184,4,Piensk,Pinus,7,7,1,2.3843679428100586,6.406864166259766,0.7287788650651232,0.9991614818572998
Pinus_3185,4,Piensk,Pinus,7,7,1,3.181696653366089,7.055115699768066,0.6891906825581431,0.9999442100524902
Pinus_3186,4,Piensk,Pinus,7,7,1,7.367945671081543,6.001399993896484,0.4488925740867529,0.9999977350234985
Pinus_3187,4,Piensk,Pinus,7,7,1,8.595565795898438,6.0637054443359375,0.4136430345566455,0.9999991655349731
Pinus_3188,4,Piensk,Pinus,7,7,1,7.466639518737793,6.189764976501465,0.4532499732361304,0.999996542930603
Pinus_3189,4,Piensk,Pinus,7,7,1,7.5553131103515625,6.421245574951172,0.45942965753860676,0.999991774559021
Pinus_3190,4,Piensk,Pinus,7,7,1,6.256686210632324,6.4161763191223145,0.5062925837785137,0.9999890327453613
Pinus_3191,4,Piensk,Pinus,7,7,1,7.0975189208984375,5.97698974609375,0.45714832532190924,0.9999939203262329
Pinus_3192,4,Piensk,Pinus,7,7,1,6.574949264526367,6.171891212463379,0.4841898836627643,0.9999940395355225
Pinus_3193,4,Piensk,Pinus,7,7,1,8.352315902709961,6.071059226989746,0.4209180700208942,0.9999960660934448
Pinus_3194,4,Piensk,Pinus,7,7,1,7.929944038391113,5.962766647338867,0.42920109530327755,0.9999978542327881
Pinus_3195,4,Piensk,Pinus,7,7,1,8.320103645324707,6.302412033081055,0.4310073702350859,0.9999974966049194
Pinus_3196,4,Piensk,Pinus,7,7,1,7.778770446777344,6.027129173278809,0.4365618565093316,0.9999971389770508
Pinus_3197,4,Piensk,Pinus,7,2,0,7.293671607971191,2.6486663818359375,0.26640276984018435,0.9992098808288574
Pinus_3198,4,Piensk,Pinus,7,7,1,1.4080593585968018,5.319854259490967,0.7907138161348535,0.9982786178588867
Pinus_3199,4,Piensk,Pinus,7,7,1,6.036447048187256,6.417675971984863,0.5153053295231634,0.9999858140945435
Pinus_3200,4,Piensk,Pinus,7,7,1,5.805905818939209,6.18800163269043,0.515928745697497,0.999984622001648
Pinus_3201,4,Piensk,Pinus,7,7,1,7.674454689025879,5.977930068969727,0.43786709578998956,0.9999973773956299
Pinus_3202,4,Piensk,Pinus,7,7,1,6.644501686096191,6.059273719787598,0.4769663758548159,0.9999961853027344
Pinus_3203,4,Piensk,Pinus,7,7,1,6.132843971252441,5.95463752746582,0.49262847046929964,0.999995231628418
Pinus_3204,4,Piensk,Pinus,7,7,1,5.642529487609863,6.240236759185791,0.5251501733123002,0.9999827146530151
Pinus_3205,4,Piensk,Pinus,7,7,1,6.8586506843566895,6.035007476806641,0.46806014217934955,0.9999961853027344
Pinus_3206,4,Piensk,Pinus,7,7,1,5.139245986938477,5.798681259155273,0.5301444344425225,0.9999873638153076
Pinus_3207,4,Piensk,Pinus,7,7,1,6.348222732543945,5.955052852630615,0.4840217392973163,0.9999939203262329
Pinus_3208,4,Piensk,Pinus,7,7,1,5.610957145690918,6.227145195007324,0.5260256256054443,0.99997878074646
Pinus_3209,4,Piensk,Pinus,7,7,1,7.348660469055176,6.3107523918151855,0.46200758784246865,0.9999929666519165
Pinus_3210,4,Piensk,Pinus,7,7,1,6.770441055297852,6.071356773376465,0.47278090261567474,0.9999949932098389
Pinus_3211,4,Piensk,Pinus,7,7,1,7.618934631347656,6.126366138458252,0.4457062261932372,0.9999961853027344
Pinus_3212,4,Piensk,Pinus,7,7,1,7.898113250732422,6.034832954406738,0.4331340163970096,0.9999978542327881
Pinus_3213,4,Piensk,Pinus,7,7,1,7.272705078125,6.121591567993164,0.45702971385190133,0.9999958276748657
Pinus_3214,4,Piensk,Pinus,7,7,1,3.116483688354492,6.003427982330322,0.6582769869411196,0.999862790107727
Pinus_3215,4,Piensk,Pinus,7,7,1,5.739690780639648,6.352840423583984,0.5253524105946954,0.9999858140945435
Pinus_3216,4,Piensk,Pinus,7,7,1,6.139008045196533,5.99290132522583,0.49397841158431,0.9999922513961792
Pinus_3217,4,Piensk,Pinus,7,7,1,6.134805202484131,6.37590217590332,0.5096356247466461,0.9999872446060181
Pinus_3218,4,Piensk,Pinus,7,7,1,6.2501349449157715,5.975147247314453,0.48875331861250804,0.9999927282333374
Pinus_3219,4,Piensk,Pinus,7,7,1,6.027192115783691,6.107532501220703,0.5033103501688956,0.9999924898147583
Pinus_3220,4,Piensk,Pinus,7,7,1,2.519536018371582,6.7361602783203125,0.7277853610484226,0.9882425665855408
Pinus_3221,4,Piensk,Pinus,7,7,1,7.144729137420654,6.563216209411621,0.47878920134011194,0.999852180480957
Pinus_3222,4,Piensk,Pinus,7,7,1,8.79476547241211,6.117494583129883,0.4102325573885128,0.9999980926513672
Pinus_3223,4,Piensk,Pinus,7,7,1,7.562307834625244,6.392368316650391,0.4580807352870915,0.9999814033508301
Pinus_3224,4,Piensk,Pinus,7,7,1,7.691184997558594,6.68855094909668,0.4651372576838634,0.9999693632125854
Pinus_3225,4,Piensk,Pinus,7,7,1,7.343739032745361,6.439023017883301,0.4671794368616999,0.9999115467071533
Pinus_3226,4,Piensk,Pinus,7,7,1,8.112083435058594,5.779239654541016,0.4160323399797382,0.999995231628418
Pinus_3227,4,Piensk,Pinus,7,7,1,7.028339385986328,6.3247528076171875,0.4736545446687147,0.9999586343765259
Pinus_3228,4,Piensk,Pinus,7,7,1,6.6485137939453125,6.099740028381348,0.47847651204699104,0.9999699592590332
Pinus_3229,4,Piensk,Pinus,7,7,1,9.51171875,6.0771026611328125,0.38983721071398353,0.9999983310699463
Pinus_3230,4,Piensk,Pinus,7,7,1,5.855810165405273,6.232905387878418,0.5155969925216237,0.9999608993530273
Pinus_3231,4,Piensk,Pinus,7,7,1,7.858700752258301,6.295455455780029,0.44477787010411673,0.9999649524688721
Pinus_3232,4,Piensk,Pinus,7,7,1,6.074400424957275,6.110378265380859,0.5014763432027939,0.9999799728393555
Pinus_3233,4,Piensk,Pinus,7,7,1,8.755863189697266,5.8316144943237305,0.3997685286411062,0.9999970197677612
Pinus_3234,4,Piensk,Pinus,7,7,1,6.295689105987549,6.679704666137695,0.5147978379923683,0.9997863173484802
Pinus_3235,4,Piensk,Pinus,7,7,1,7.164374351501465,6.689709663391113,0.48286914179033813,0.9999176263809204
Pinus_3236,4,Piensk,Pinus,7,7,1,7.708516597747803,6.646747589111328,0.46301813035009187,0.9999773502349854
Pinus_3237,4,Piensk,Pinus,7,7,1,7.043760299682617,6.603470802307129,0.483868907041932,0.9999285936355591
Pinus_3238,4,Piensk,Pinus,7,7,1,7.338759899139404,6.346525192260742,0.46374811669882027,0.9999592304229736
Pinus_3239,4,Piensk,Pinus,7,7,1,7.864275932312012,6.2558465003967285,0.44304477711006557,0.9999892711639404
Pinus_3240,4,Piensk,Pinus,7,7,1,7.094524383544922,6.153454780578613,0.4644825221795169,0.9999872446060181
Quercus_0347,4,Piensk,Quercus,8,8,1,3.3715646266937256,3.032465934753418,0.473524587511168,0.9527162909507751
Quercus_0348,4,Piensk,Quercus,8,8,1,6.1072678565979,2.9588537216186523,0.3263637811194086,0.9994780421257019
Quercus_0349,4,Piensk,Quercus,8,8,1,3.530261993408203,3.0729141235351562,0.46536909881845334,0.9080838561058044
Quercus_0350,4,Piensk,Quercus,8,2,0,6.360079765319824,5.216722011566162,0.4506185825411281,0.8851604461669922
